none_full,p_only_full,pi_full,none_early,p_only_early,pi_early,none_late,p_only_late,pi_late
6.033113636775373,4.43680299980143,0.19045388888085046,5.240982967613712,4.725654826422744,1.2699474299242874,5.205397224382541,4.625831830007573,-0.36331488681181257
5.7849464714576415,3.45508820467785,0.1986930316352428,6.399680441577359,4.739760437207829,1.0627247453499145,5.545723620578807,3.1756280524964757,-0.3334116848350107
5.949008128942299,4.1816583844489035,0.240198073981488,6.9416352584914005,3.7261057842693948,1.6063032361533813,6.18929608164288,3.7884364823893066,0.10584723154692682
5.429826657357146,4.123752627422424,0.24225878749796567,7.614364059648479,4.789504433443403,1.3676273851332326,5.792547302089136,3.245021301198379,0.398145151756636
6.424446170430798,3.820910498085474,0.24001688267756108,5.554941978402255,4.343576646436641,1.4467454297830213,4.745217319129804,4.04334345581932,0.37194591583250114
5.439361758820442,3.8222801146585392,0.32590784659684985,3.8296113771605653,4.61933420656371,1.2572224730534411,5.187390048919063,3.684876583034021,0.6544778107817418
5.7927581802034815,3.3216010631943855,0.17008257578641256,6.518478373344776,3.127181353844842,0.7271510801571655,4.934735589355504,3.5372622278664916,-0.09730549311021491
6.468139162132115,3.8162420875667533,0.22938272324060083,6.779389134414304,4.190795673787403,1.8641331217518522,8.181723453084437,3.5909570364674797,0.09010174878151311
5.540217977863704,3.4333353198023158,0.19518338835681537,5.842269352178778,2.751107634074235,0.8151839511318038,4.758920553160205,3.2977420955474788,-0.11422405908499528
6.362926516621335,3.885904469653223,0.16359782474411985,6.153028721246252,2.8713373106326023,1.4312713041581415,5.185132153282224,3.892298564109563,-0.361704948215764
6.034383803106213,3.8157147451963103,0.1408855691053946,5.460799576879261,2.8723026929182054,1.5709846257424969,5.573078956570763,4.157942796629284,-0.5023280532053783
6.184091466594736,4.253217944388393,0.29361844094039324,6.572412567786745,3.5509171530164747,1.726096103380012,4.992730230870677,4.150673309864497,0.9573456382312209
5.884297649112535,3.848955834549562,0.08362950684504782,4.153911108082267,4.436195770523232,1.4892181822109853,6.401848471885754,3.040701488895574,-0.4217603858760879
6.150307524313632,4.299353814524235,0.12472015285495558,7.323573625644588,4.225881107081187,2.074124633811772,6.275270943673313,4.696712561323554,-0.6860705399142134
5.491461435886542,4.437711352761762,0.1619752472084508,5.741533626826471,5.092250019963761,1.331455772452642,6.18700447109724,4.560900381781806,-0.31415160718723095
6.460546703752187,3.8519445929327922,0.2275514228331807,6.273615332032981,3.152332322567632,0.962134749137732,7.042800376967519,4.064431217062417,0.12841455439299662
6.143187729278634,4.1212713244257655,0.1553923752986126,5.920128041742019,2.857097765656198,1.575508786009536,6.91696193742084,4.687024709996731,-0.01174747465766437
6.3506887389501765,3.9387402640132967,0.2365357772633161,5.56338431750832,4.239793528264822,1.0227379654508573,6.1115673912526995,4.313930500439654,0.07953884803336084
4.941659703701852,4.114251320941648,0.17611601310766176,3.240926861579967,4.5498263138024075,1.0286570253654561,3.8213235659382447,3.4508727730262585,-0.042046179139382786
6.4275621157515115,4.193483498203691,0.24841746399478765,7.1418511599396055,4.757053919023401,1.4817002719245838,6.315282225128013,4.159596771023297,0.23553618287343447
5.745132981587011,3.9593542655031935,0.1727921827681396,6.766252950661553,4.145849431924933,1.3336384595147952,5.81056826229825,4.20906970489799,-0.33548520186281144
5.5027908101624545,4.225201805795991,0.2505840933558481,4.368277985301093,5.1976364916540945,1.4948517995204582,4.301372772114082,3.9425610432588782,0.3338710804911533
